token	pos	sem	stanford-token	stanford-pos
showing	VVG	A10+[i69.2.1 S1.2.3+[i69.2.1 A10+ S1.1.1	showing	VBG
off	RP	A10+[i69.2.2 S1.2.3+[i69.2.2 M6 K1 A1.1.1 A1.9	off	RP
.	.	""	.	.
-----	-----	""	-----	CD
You	PPY	Z8mf	You	PRP
are	VBR	A3+ Z5	are	VBP
all	DB	N5.1+	all	DT
equals	NN2	A6.1+	equals	VBZ
here	RL	M6 T1.1.2 T1.2	here	RB
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
remember	VV0	X2.2+	remember	VBP
the	AT	Z5	the	DT
teacher	NN1	P1/I3.2/S2mf	teacher	NN
would	VM	A7+	would	MD
say	VVI	Q2.1 Z4%	say	VB
.	.	""	.	.
-----	-----	""	-----	CD
They	PPHS2	Z8mfn	They	PRP
were	VBDR	A3+ Z5	were	VBD
very	RG	A13.3	very	RB
strict	JJ	S1.2.5+ A1.7+	strict	JJ
in	II	Z5	in	IN
school	NN1	P1/H1c S5+c L2%c	school	NN
.	.	""	.	.
-----	-----	""	-----	CD
Despite	II	Z5	Despite	IN
that	DD1	Z8 Z5	that	DT
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
managed	VVD	S7.1+ A1.1.1 X9.2+	managed	VBD
to	TO	Z5	to	TO
skip	VVI	M1 A1.9 K5.1	skip	VB
classes	NN2	P1c A4.1 S5+c O4.2+	classes	NNS
here	RL	M6[i70.3.1 M6 T1.1.2 T1.2	here	RB
and	CC	M6[i70.3.2 Z5	and	CC
there	RL	M6[i70.3.3 M6 T1.2	there	RB
,	,	""	,	,
was	VBDZ	Z5 A3+	was	VBD
frequently	RR	N6+	frequently	RB
arguing	VVG	Q2.2	arguing	VBG
with	IW	Z5	with	IN
teachers	NN2	P1/I3.2/S2mf	teachers	NNS
,	,	""	,	,
and	CC	Z5	and	CC
spent	VVD	I1.2 A1.5.1 T1.3	spent	VBD
a	AT1	N5+[i71.2.1 N6+[i71.2.1 A13.3[i71.2.1 Z5	a	DT
lot	NN1	N5+[i71.2.2 N6+[i71.2.2 A13.3[i71.2.2	lot	NN
of	IO	Z5	of	IN
time	NNT1	T1 T1.2 T1.3 T1.1.2 N6 N1 K2 G2.1@	time	NN
doodling	VVG	A1.4 K5.1 O4.2+ C1 M2 A9+ X5.1+ I1.2 X2.1	doodling	VBG
and	CC	Z5	and	CC
daydreaming	VVG	X5.1- X7+/A5.2-	daydreaming	VBG
in	II	Z5	in	IN
class	NN1	P1c A4.1 S5+c O4.2+	class	NN
.	.	""	.	.
-----	-----	""	-----	CD
After	II	Z4[i72.2.1 Z5	After	IN
all	DB	Z4[i72.2.2 N5.1+	all	DT
,	,	""	,	,
who	PNQS	Z8	who	WP
can	VM	A7+	can	MD
take	VVI	A9+ T1.3 C1 A1.1.1 M2 S7.1- A2.1+ X2.4 S6+ S7.4+ N3 P1 M1 X2.5+ F1@ F2@ Q1.2@ B3@	take	VB
2	MC	N1 T1.2 T3 T1.3 N3.2	2	CD
hours	NNT2	T1.3	hours	NNS
of	IO	Z5	of	IN
The	AT	Z5	The	DT
History	NN1	T1.1.1 P1/T1.1.1 Q2.1 B2	History	NN
of	IO	Z5	of	IN
the	AT	Z5	the	DT
Communist	JJ	G1.2[i73.2.1 G1.2	Communist	NNP
Party	NN1	G1.2[i73.2.2 K1/S1.1.3+c G1.2c S1.1.3+/S2mf S5+c	Party	NNP
or	CC	Z5	or	CC
The	AT	Z5	The	DT
Marxism/Leninism	NN1	Z99	Marxism/Leninism	NNP
Ideology	NN1	X4.1	Ideology	NNP
?	?	""	?	.
-----	-----	""	-----	CD
My	APPGE	Z8	My	PRP$
High	JJ	P1/H1c[i74.2.1 N3.7+ N5+ A11.1+ S7.1+ A5.1+ T3- X3.2 G2.2+ E4.1+ I1.3+ F3 O4.2- O4.6+ S9	High	NNP
School	NN1	P1/H1c[i74.2.2 P1/H1c S5+c L2%c P1/P1c[i75.2.1	School	NNP
class	NN1	P1c A4.1 S5+c O4.2+ P1/P1c[i75.2.2	class	NN
in	II	Z5	in	IN
Russia	NP1	Z2	Russia	NNP
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
am	VBM	A3+ Z5	am	VBP
forth	RR	M6	forth	RB
from	II	Z5	from	IN
the	AT	Z5	the	DT
left	JJ	M6 G1.2 N5.2+	left	VBN
in	II	Z5	in	IN
the	AT	Z5	the	DT
top	JJ	M6 N5.1+ A11.1+++ S7.1+++ N4 X9.1+++ A5.1+++	top	JJ
row	NN1	N4 N5+ M7 M3/H3 M4 E3-	row	NN
.	.	""	.	.
-----	-----	""	-----	CD
My	APPGE	Z8	My	PRP$
High	JJ	P1/H1c[i76.2.1 N3.7+ N5+ A11.1+ S7.1+ A5.1+ T3- X3.2 G2.2+ E4.1+ I1.3+ F3 O4.2- O4.6+ S9	High	NNP
School	NN1	P1/H1c[i76.2.2 P1/H1c S5+c L2%c P1/P1c[i77.2.1	School	NNP
class	NN1	P1c A4.1 S5+c O4.2+ P1/P1c[i77.2.2	class	NN
in	II	Z5	in	IN
Russia	NP1	Z2	Russia	NNP
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
am	VBM	A3+ Z5	am	VBP
forth	RR	M6	forth	RB
from	II	Z5	from	IN
the	AT	Z5	the	DT
left	JJ	M6 G1.2 N5.2+	left	VBN
in	II	Z5	in	IN
the	AT	Z5	the	DT
top	JJ	M6 N5.1+ A11.1+++ S7.1+++ N4 X9.1+++ A5.1+++	top	JJ
row	NN1	N4 N5+ M7 M3/H3 M4 E3-	row	NN
.	.	""	.	.
-----	-----	""	-----	CD
Since	CS	Z5	Since	IN
you	PPY	Z8mf	you	PRP
couldnt	VV0	Z99	couldnt	VBP
buy	VV0	I2.2	buy	VB
nice	JJ	O4.2+ S1.2.1+	nice	JJ
clothes	NN2	B5	clothes	NNS
in	II	Z5	in	IN
stores	NN2	I2.2/H1 A9+ A9+/H1 F1	stores	NNS
,	,	""	,	,
the	AT	Z5	the	DT
only	JJ	A14	only	JJ
thing	NN1	O2 X4.1 A7- S2mf L2mf	thing	NN
that	CST	Z8 Z5	that	WDT
was	VBDZ	Z5 A3+	was	VBD
left	VVN	M1 M2 A1.1.1 A1.9 A9- N5.2+ T2-	left	VBN
,	,	""	,	,
is	VBZ	A3+ Z5	is	VBZ
to	TO	Z5	to	TO
make	VVI	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	make	VB
them	PPHO2	Z8mfn	them	PRP
yourself	PPX1	Z8	yourself	PRP
.	.	""	.	.
-----	-----	""	-----	CD
So	RR	Z5 A13.3	So	CC
sewing	VVG	C1 A1.1.1	sewing	VBG
,	,	""	,	,
knitting	VVG	B5 S5+ B2+ B1	knitting	VBG
,	,	""	,	,
crocheting	VVG	C1	crocheting	VBG
and	CC	Z5	and	CC
all	DB	N5.1+	all	DT
kinds	NN2	A4.1	kinds	NNS
of	IO	Z5	of	IN
crafts	NN2	C1 I3.1 X9.1+ M4fn	crafts	NNS
were	VBDR	A3+ Z5	were	VBD
very	RG	A13.3	very	RB
popular	JJ	M1[i78.2.1 M2[i78.2.1 E2+ S5+	popular	JJ
in	II	M1[i78.2.2 M2[i78.2.2 Z5	in	IN
Russia	NP1	Z2	Russia	NNP
at	II	T1.1.1[i79.3.1 Z5	at	IN
that	DD1	T1.1.1[i79.3.2 Z5 Z8	that	DT
time	NNT1	T1.1.1[i79.3.3 T1 T1.2 T1.3 T1.1.2 N6 N1 K2 G2.1@	time	NN
.	.	""	.	.
-----	-----	""	-----	CD
That	DD1	Z8 Z5	That	DT
probably	RR	A7+	probably	RB
,	,	""	,	,
in	RR21	Z5 O4.2+ M6	in	IN
part	RR22	N5.1-	part	NN
,	,	""	,	,
explains	VVZ	Q2.2/A7+ A2.2	explains	VBZ
my	APPGE	Z8	my	PRP$
inspiration	NN1	S8+ B1	inspiration	NN
for	IF	Z5	for	IN
creating	VVG	A1.1.1 A2.2 E1	creating	VBG
a	AT1	Z5	a	DT
marketplace	NN1	I2.2/M7 I2.2	marketplace	NN
for	IF	Z5	for	IN
crafters	NN2	C1/S2.2m X9.1+/S2.2m A1.1.1/S2mf A2.2/S2mf	crafters	NNS
.	.	""	.	.
-----	-----	""	-----	CD
Growing	VVG	T3+/A2.1[i80.2.1 N3.2+/A2.1[i80.2.1 S1.2.6+/A2.1[i80.2.1 N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4	Growing	VBG
up	RP	T3+/A2.1[i80.2.2 N3.2+/A2.1[i80.2.2 S1.2.6+/A2.1[i80.2.2	up	RP
,	,	""	,	,
me	PPIO1	Z8mf	me	PRP
and	CC	Z5	and	CC
my	APPGE	Z8	my	PRP$
brother	NN1	S4m S2.2m S9/S2.2m	brother	NN
had	VHD	A9+ Z5 A2.2 S4	had	VBD
a	AT1	N5+[i81.2.1 N6+[i81.2.1 A13.3[i81.2.1 Z5	a	DT
lot	NN1	N5+[i81.2.2 N6+[i81.2.2 A13.3[i81.2.2	lot	NN
of	IO	Z5	of	IN
handmade	JJ	O4.1	handmade	JJ
clothes	NN2	B5	clothes	NNS
.	.	""	.	.
-----	-----	""	-----	CD
My	APPGE	Z8	My	PRP$
grandma	NN1	S4f	grandma	NN
was	VBDZ	Z5 A3+	was	VBD
making	VVG	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	making	VBG
wool	NN1	O1.1	wool	NN
herself	PPX1	Z8f	herself	PRP
,	,	""	,	,
and	CC	Z5	and	CC
then	RT	N4 Z5 T1.2	then	RB
she	PPHS1	Z8f	she	PRP
knitted	VVD	B5 S5+ B2+ B1	knitted	VBD
socks	NN2	B5	socks	NNS
and	CC	Z5	and	CC
mittens	NN2	B5	mittens	NNS
for	IF	Z5	for	IN
the	AT	Z5	the	DT
whole	JJ	N5.1+	whole	JJ
family	NN1	S4c A4.1c	family	NN
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
still	RR	T2++ Z4 E3+	still	RB
have	VH0	A9+ Z5 A2.2 S4	have	VBP
a	AT1	Z5	a	DT
pair	NN	N5c	pair	NN
of	IO	Z5	of	IN
socks	NN2	B5	socks	NNS
from	II	Z5	from	IN
grandma	NN1	S4f	grandma	NN
.	.	""	.	.
-----	-----	""	-----	CD
Mom	NN1	S4/S2.1f	Mom	NN
in	II	Z5	in	IN
her	APPGE	Z8f	her	PRP$
Hand-Crocheted	JJ	Z99	Hand-Crocheted	JJ
Wedding	NN1	B5/S4[i82.2.1 S4	Wedding	NN
Dress	NN1	B5/S4[i82.2.2 B5	Dress	NNP
.	.	""	.	.
-----	-----	""	-----	CD
Mom	NN1	S4/S2.1f	Mom	NN
in	II	Z5	in	IN
her	APPGE	Z8f	her	PRP$
Hand-Crocheted	JJ	Z99	Hand-Crocheted	JJ
Wedding	NN1	B5/S4[i83.2.1 S4	Wedding	NN
Dress	NN1	B5/S4[i83.2.2 B5	Dress	NNP
.	.	""	.	.
-----	-----	""	-----	CD
My	APPGE	Z8	My	PRP$
mom	NN1	S4/S2.1f	mom	NN
was	VBDZ	Z5 A3+	was	VBD
knitting	VVG	B5 S5+ B2+ B1	knitting	VBG
sweaters	NN2	B5	sweaters	NNS
and	CC	Z5	and	CC
cute	JJ	O4.2+	cute	JJ
baby	NN1	T3--/S2mf E2+mfn	baby	NN
outfits	NN2	O2 S5+ B5	outfits	NN
all	DB	T1.3+[i84.3.1 N5.1+	all	DT
her	APPGE	T1.3+[i84.3.2 Z8f	her	PRP$
life	NN1	T1.3+[i84.3.3 L1+ A3+ T1.3 S1.1.1 A1.1.1 X5.2+ Q4.1 A11.1+++ A5.4+/C1	life	NN
.	.	""	.	.
-----	-----	""	-----	CD
She	PPHS1	Z8f	She	PRP
even	RR	A13.1	even	RB
crocheted	VVD	C1 Z1mf A1.1.1 A2.2 E1 Z5 F1 O4.1 B2- X9.1- O4.6- A5.1- A5.2+@ A1.6 A11.1+ O1 B5 O2 X2.2 S1.2 M2 S7.1+@ Z4@ O4.4 K5.1 A9+ X5.2+ Z3c M1	crocheted	VBD
her	APPGE	Z8[i85.2.1 Z8f	her	PRP$
own	DA	Z8[i85.2.2 A9+ S5-	own	JJ
wedding	NN1	B5/S4[i86.2.1 S4	wedding	NN
dress	NN1	B5/S4[i86.2.2 B5	dress	NN
.	.	""	.	.
-----	-----	""	-----	CD
It	PPH1	Z8	It	PRP
was	VBDZ	Z5 A3+	was	VBD
made	VVN	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	made	VBN
of	IO	Z5	of	IN
a	AT1	Z5	a	DT
regular	JJ	A6.2+ N6+ O4.1 I3.1 T2++ A13.3	regular	JJ
white	JJ	O4.3 G2.2+	white	JJ
thread	NN1	O2 X4.1 N5.1-	thread	NN
,	,	""	,	,
as	CSA	Z5	as	IN
there	EX	Z5	there	EX
was	VBDZ	A3+ Z5	was	VBD
no	AT	X9.2-[i87.2.1 A5.1-[i87.2.1 Z6	no	DT
good	JJ	X9.2-[i87.2.2 A5.1-[i87.2.2 A5.1+ G2.2+ O4.2+ A1.5.2+ N3.2+	good	JJ
yarn	NN1	O1.1 Q2.1	yarn	NN
at	II	T1.1.1[i88.3.1 Z5	at	IN
that	DD1	T1.1.1[i88.3.2 Z5 Z8	that	DT
time	NNT1	T1.1.1[i88.3.3 T1 T1.2 T1.3 T1.1.2 N6 N1 K2 G2.1@	time	NN
.	.	""	.	.
-----	-----	""	-----	CD
Amazing	JJ	O4.2+ X2.6- A6.2-	Amazing	JJ
that	CST	Z5 Z8	that	IN
her	APPGE	Z8f	her	PRP$
dress	NN1	B5	dress	NN
looked	VVD	A5.1+/A8[i89.2.1 A8 X3.4 X2.4 X7+	looked	VBD
as	RG	A13	as	RB
good	JJ	A5.1+/A8[i89.2.2 A5.1+ G2.2+ O4.2+ A1.5.2+ N3.2+	good	JJ
as	CSA	Z5	as	IN
it	PPH1	Z8	it	PRP
did	VDD	A1.1.1 G2.2- X9.2+ E3- G2.1% Z5	did	VBD
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
am	VBM	A3+ Z5	am	VBP
sure	JJ	A7+ Z4	sure	JJ
it	PPH1	Z8	it	PRP
took	VVD	A9+ T1.3 C1 A1.1.1 M2 A2.1+ X2.4 P1 M1 X2.5+ F1@ F2@ Q1.2@ B3@	took	VBD
her	PPHO1	Z8f	her	PRP$
forever	RT	T2+++ N6+++	forever	RB
to	TO	Z5	to	TO
make	VVI	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	make	VB
that	DD1	Z5 Z8	that	DT
dress	NN1	B5	dress	NN
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
remember	VV0	X2.2+	remember	VBP
seeing	VVG	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ S3.2	seeing	VBG
it	PPH1	Z8	it	PRP
when	CS	Z5	when	WRB
I	PPIS1	Z8mf	I	PRP
was	VBDZ	A3+ Z5	was	VBD
younger	JJR	T3--	younger	JJR
,	,	""	,	,
but	CCB	Z5	but	CC
then	RT	N4 Z5 T1.2	then	RB
,	,	""	,	,
with	IW	Z5	with	IN
so	RG	N5[i90.2.1 A13.3	so	RB
many	DA2	N5[i90.2.2 N5+	many	JJ
moves	NN2	M1 M2 A2.1+ H4/A2.1 K5.2	moves	NNS
,	,	""	,	,
it	PPH1	Z8	it	PRP
was	VBDZ	Z5 A3+	was	VBD
lost	VVN	X9.2- A9- M6/A5.3- L1-	lost	VBN
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
am	VBM	A3+ Z5	am	VBP
sure	JJ	A7+ Z4	sure	JJ
my	APPGE	Z8	my	PRP$
experience	NN1	X9.1+ X2.2 X3 I3.2	experience	NN
growing	VVG	T3+/A2.1[i91.2.1 N3.2+/A2.1[i91.2.1 S1.2.6+/A2.1[i91.2.1 N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4	growing	VBG
up	RP	T3+/A2.1[i91.2.2 N3.2+/A2.1[i91.2.2 S1.2.6+/A2.1[i91.2.2	up	RP
in	II	Z5	in	IN
Russia	NP1	Z2	Russia	NNP
is	VBZ	A3+ Z5	is	VBZ
not	XX	Z6	not	RB
the	AT	Z5	the	DT
same	DA	A6.1+++	same	JJ
,	,	""	,	,
as	CSA	Z5	as	IN
someone	PN1	Z8mfc	someone	NN
elses	VVZ	A9+/Z8	elses	NNS
.	.	""	.	.
-----	-----	""	-----	CD
It	PPH1	Z8	It	PRP
probably	RR	A7+	probably	RB
depends	VVZ	A2.2 S7.1-	depends	VBZ
on	II	Z5	on	IN
the	AT	Z5	the	DT
geography	NN1	P1/W3 W3	geography	NN
(	(	""	(	CD
Russia	NP1	Z2	Russia	NNP
is	VBZ	A3+ Z5	is	VBZ
a	AT1	Z5	a	DT
big	JJ	N3.2+ N5+ A11.1+ S1.2.5+ X5.2+	big	JJ
country	NN1	G1.1c W3 F4/M7 K2	country	NN
)	)	""	)	NN
and	CC	Z5	and	CC
the	AT	Z5	the	DT
time	NNT1	T1 T1.2 T1.3 T1.1.2 N6 N1 K2 G2.1@	time	NN
in	II	Z5	in	IN
history	NN1	T1.1.1 P1/T1.1.1 Q2.1 B2	history	NN
.	.	""	.	.
-----	-----	""	-----	CD
Maybe	RR	A7	Maybe	RB
I	PPIS1	Z8mf	I	PRP
was	VBDZ	A3+ Z5	was	VBD
just	RR	A14 T3--- T1.3- N3.3---	just	RB
lucky	JJ	A1.4+	lucky	JJ
to	TO	Z5	to	TO
be	VBI	A3+ Z5	be	VB
at	II	Z5	at	IN
the	AT	Z5	the	DT
right	JJ	A5.3+ A4.2+ A1.2+ G2.2+ M6 N3.2+ A13.3 A13.2	right	JJ
time	NNT1	T1 T1.2 T1.3 T1.1.2 N6 N1 K2 G2.1@	time	NN
and	CC	Z5	and	CC
the	AT	Z5	the	DT
right	JJ	A5.3+ A4.2+ A1.2+ G2.2+ M6 N3.2+ A13.3 A13.2	right	JJ
place	NN1	M7 H1 A1.2 P1	place	NN
?	?	""	?	.
-----	-----	""	-----	CD
Maybe	RR	A7	Maybe	RB
being	VBG	A3+ Z5	being	VBG
a	AT1	Z5	a	DT
kid	NN1	S2mf/T3- S4mf L2	kid	NN
,	,	""	,	,
you	PPY	Z8mf	you	PRP
idealize	VV0	A5.1+++/X4.1	idealize	VBP
everything	PN1	Z8/N5.1+	everything	NN
and	CC	Z5	and	CC
do	VD0	Z5 A1.1.1 G2.2- X9.2+ E3- N5+ G2.1%	do	VBP
nt	XX	S9/Q4.1 Z3c	nt	NNS
notice	VVI	X3.4+ A11.2+ Q2.2 X2.2+ S1.2.4+ G2.1	notice	VB
things	NN2	O2 X4.1 A7- S2mf L2mf	things	NNS
that	CST	Z5 Z8	that	WDT
adults	NN2	T3+/S2mf	adults	NNS
notice	VV0	X3.4+ A11.2+ Q2.2 X2.2+ S1.2.4+ G2.1	notice	VB
?	?	""	?	.
-----	-----	""	-----	CD
Maybe	RR	A7	Maybe	RB
when	CS	Z5	when	WRB
you	PPY	Z8mf	you	PRP
have	VH0	A9+ Z5 A2.2 S4	have	VBP
nothing	PN1	Z6/Z8	nothing	NN
to	TO	Z5	to	TO
compare	VVI	A6.1 A5.1 Q3	compare	VB
things	NN2	O2 X4.1 A7- S2mf L2mf	things	NNS
to	II	Z5	to	TO
,	,	""	,	,
you	PPY	Z8mf	you	PRP
do	VD0	Z5 A1.1.1 G2.2- X9.2+ E3- N5+ G2.1%	do	VBP
nt	XX	S9/Q4.1 Z3c	nt	NNS
know	VVI	X2.2+ S3.2/B1%	know	VB
any	DD	N5.1+ N5	any	DT
better	JJR	A5.1++ G2.2++ O4.2++	better	JJR
?	?	""	?	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
do	VD0	Z5 A1.1.1 G2.2- X9.2+ E3- N5+ G2.1%	do	VBP
nt	XX	S9/Q4.1 Z3c	nt	NNS
know	VVI	X2.2+ S3.2/B1%	know	VB
.	.	""	.	.
-----	-----	""	-----	CD
All	DB	N5.1+	All	DT
I	PPIS1	Z8mf	I	PRP
know	VV0	X2.2+ S3.2/B1%	know	VBP
is	VBZ	A3+ Z5	is	VBZ
that	CST	Z5 Z8	that	IN
Russia	NP1	Z2	Russia	NNP
now	RT	T1.1.2 Z4	now	RB
is	VBZ	A3+ Z5	is	VBZ
not	XX	Z6	not	RB
how	RRQ	Z5 A13.3	how	WRB
I	PPIS1	Z8mf	I	PRP
remember	VV0	X2.2+	remember	VBP
it	PPH1	Z8	it	PRP
.	.	""	.	.
-----	-----	""	-----	CD
Things	NN2	O2 X4.1 A7- S2mf L2mf	Things	NNS
have	VH0	Z5 A9+ A2.2 S4	have	VBP
changed	VVN	A2.1+ I1 B5	changed	VBN
.	.	""	.	.
-----	-----	""	-----	CD
Socialism	NN1	G1.2	Socialism	NN
was	VBDZ	Z5 A3+	was	VBD
replaced	VVN	A2.1+ M2	replaced	VBN
with	IW	Z5	with	IN
wild	JJ	L1 E3- O4.2- X5.2+ A6.2- A1.7- A7-	wild	JJ
Capitalism	NN1	G1.2/I2.1	Capitalism	NN
,	,	""	,	,
and	CC	Z5	and	CC
a	AT1	Z5	a	DT
happy	JJ	E4.1+ E4.2+	happy	JJ
communal	JJ	S1.1.2+	communal	JJ
living	NN1	H4 L1+ I3.1 I1.1 S9%	living	NN
is	VBZ	A3+ Z5	is	VBZ
a	AT1	Z5	a	DT
thing	NN1	O2 X4.1 A7- S2mf L2mf	thing	NN
of	IO	Z5	of	IN
a	AT1	Z5	a	DT
past	NN1	T1.1.1	past	NN
now	RT	T1.1.2 Z4	now	RB
.	.	""	.	.
-----	-----	""	-----	CD
Back	RP	T1.1.1[i92.2.1 M6 N6+ T1.1.1 S1.1.2+	Back	RB
then	RT	T1.1.1[i92.2.2 N4 Z5 T1.2	then	RB
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
often	RR	N6+	often	RB
wondered	VVD	X2.1	wondered	VBD
what	DDQ	Z8 Z5	what	WP
its	APPGE	Z8	its	PRP$
like	JJ@	Z5 A6.1+ Z4 E2+	like	IN
living	NN1	H4 L1+ I3.1 I1.1 S9%	living	VBG
outside	II21	M6[i93.2.1 A1.8-[i93.2.1 Z5	outside	NN
of	II22	M6[i93.2.2 A1.8-[i93.2.2	of	IN
Russia	NP1	Z2	Russia	NNP
.	.	""	.	.
-----	-----	""	-----	CD
We	PPIS2	Z8	We	PRP
were	VBDR	Z5 A3+	were	VBD
so	RR	Z5 A13.3	so	RB
removed	VVN	M2	removed	VBN
from	II	Z5	from	IN
the	AT	Z5	the	DT
outside	JJ	M6 S5-	outside	JJ
world	NN1	W1 S5+c A4.1 N5+	world	NN
,	,	""	,	,
that	DD1	Z5 Z8	that	WDT
life	NN1	L1+ A3+ T1.3 S1.1.1 A1.1.1 X5.2+ Q4.1 A11.1+++ A5.4+/C1	life	NN
in	II	Z5	in	IN
US	NP1	Z8	US	NNP
or	CC	Z5	or	CC
in	II	Z5	in	IN
Europe	NP1	Z2	Europe	NNP
was	VBDZ	A3+ Z5	was	VBD
as	RG@	A13	as	IN
unimaginable	JJ	X2.1-	unimaginable	JJ
,	,	""	,	,
as	CSA	Z5	as	IN
life	NN1	L1+ A3+ T1.3 S1.1.1 A1.1.1 X5.2+ Q4.1 A11.1+++ A5.4+/C1	life	NN
on	II	Z5	on	IN
Mars	NP1	Z3c Z1/W1 S9/T1.1.1@	Mars	NNP
.	.	""	.	.
-----	-----	""	-----	CD
Well	RR	A5.1+ A13.3 A7+ B2+ Z4	Well	UH
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
am	VBM	A3+ Z5	am	VBP
glad	JJ	E4.2+	glad	JJ
I	PPIS1	Z8mf	I	PRP
had	VHD	A9+ Z5 A2.2 S4	had	VBD
the	AT	Z5	the	DT
chance	NN1	A1.4 A7+	chance	NN
to	TO	Z5	to	TO
experience	VVI	X3 A1.1.1	experience	VB
both	DB2	N5	both	DT
.	.	""	.	.
"</text>
"	NULL	""	</text>	NN
