token	pos	sem	stanford-token	stanford-pos
Kickfurther	NP1	Z1mf[i47.2.1 Z3c[i47.2.1	Kickfurther	NNP
Total	NN1	Z1mf[i47.2.2 Z3c[i47.2.2 Z3c	Total	NNP
$862.56	NNU	Z99	$862.56	CD
In	II	Z5	In	IN
January	NPM1	T1.3	January	NNP
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
hired	VVD	I2.2 I3.1	hired	VBD
a	AT1	Z5	a	DT
VA	FW	Z2 Z1f T3+ Z4 S7.1+ G1.1c O4.1 Q2.1 A4.1 T1.2 Z2/S2mf H2 S5+c X2.2 Z5 G3/S2mf T3+/S2mf A1.1.1 S1.1.1 S3.2 I2.1/S2mf S7.1+/S5+c	VA	NN
to	TO	Z5	to	TO
outsource	VVI	I2.2	outsource	VB
some	DD	N5 Z5	some	DT
of	IO	Z5	of	IN
the	AT	Z5	the	DT
mundane	JJ	X5.2- A6.2+	mundane	JJ
work	NN1	I3.1 A1.1.1 Q4 K2 C1	work	NN
.	.	""	.	.
-----	-----	""	-----	CD
Best	RRT	A5.1+++ A13.2 G2.2+++ O4.2+++	Best	JJS
spent	VVN	I1.2 A1.5.1 T1.3	spent	VBN
money	NN1	I1	money	NN
ever	RR	T1.1 N6+++ A13	ever	RB
!	!	""	!	.
(	(	""	(	CD
apart	II21	A1.8-[i48.2.1	apart	RB
from	II22	A1.8-[i48.2.2 Z5	from	IN
paying	VVG	I1.2 A9- I1.1/I3.1	paying	VBG
to	II	Z5	to	TO
a	AT1	Z5	a	DT
cleaning	NN1	B4	cleaning	NN
lady	NN1	S2.1f S7.1+/S2.1f	lady	NN
)	)	""	)	CD
.	.	""	.	.
-----	-----	""	-----	CD
Currently	RR	T1.1.2	Currently	NNP
I	PPIS1	Z8mf	I	PRP
am	VBM	Z5 A3+	am	VBP
training	VVG@	P1 K5.1	training	VBG
a	AT1	Z5	a	DT
second	NNT1	T1.3 T1.2	second	JJ
VA	FW	Z2 Z1f T3+ Z4 S7.1+ G1.1c O4.1 Q2.1 A4.1 T1.2 Z2/S2mf H2 S5+c X2.2 Z5 G3/S2mf T3+/S2mf A1.1.1 S1.1.1 S3.2 I2.1/S2mf S7.1+/S5+c	VA	NN
after	CS	Z5	after	IN
I	PPIS1	Z8mf	I	PRP
fired	VVD	I3.1- G3 M2 A2.2 Q2.2	fired	VBD
the	AT	Z5	the	DT
first	MD	N4	first	JJ
one	PN1	Z8	one	CD
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
continued	VVD	T2++	continued	VBD
building	VVG@	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1	building	VBG
the	AT	Z5	the	DT
PBNs	NP1	Z99	PBNs	NNS
but	CCB	Z5	but	CC
not	XX	Z6	not	RB
very	RG	A13.3	very	RB
actively	RR	X5.2+ A1.1.1	actively	RB
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
registered	VVD	Q1.2/G1.1 N3.1 A9+ Q2.1 A10+ X2.5+	registered	VBD
a	AT1	Z5	a	DT
few	DA2	N5-	few	JJ
more	DAR	N5++	more	JJR
sites	NN2	M7	sites	NNS
on	II	Z5	on	IN
expired	JJ@	A5.2- B2- B2-/S2mf T2-	expired	VBN
domains	NN2	X4.1 A9+ Y2	domains	NNS
I	PPIS1	Z8mf	I	PRP
got	VVD	M1 A9+ Z5 X9.2+ A2.1+ A2.2 M2 X2.5+ E4.1-	got	VBD
from	II	Z5	from	IN
HammerheadDomains	NN2	Z99	HammerheadDomains	NNS
and	CC	Z5	and	CC
DomCop	NP1	Z99	DomCop	NNP
and	CC	Z5	and	CC
am	VBM	Z5 A3+	am	VB
trying	VVG	X2.4[i49.2.1 X8+ X2.4 Q2.2 G2.1 A12-	trying	VBG
out	RP	X2.4[i49.2.2 M6	out	IN
a	AT1	Z5	a	DT
new	JJ	T3-	new	JJ
PBN	NP1	Z99	PBN	NNP
hosting	VVG	S1.1.1	hosting	VBG
solution	NN1	X4.2 O1.2	solution	NN
:	:	""	:	:
Easy	JJ	A12+	Easy	NNP
Blog	NN1	L2 O2 A1.1.1 Q1.2 N2 Q4.2	Blog	NNP
Network	NN1	S5+c Q4.3 Y2	Network	NNP
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
wrote	VVD	Q1.2 I2.1	wrote	VBD
the	AT	Z5	the	DT
first	MD	N4	first	JJ
post	NN1	Q1.2 O2 I3.1 M6	post	NN
about	II	Z5	about	IN
building	NN1	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1	building	VBG
PBNs	NP1	Z99	PBNs	NNS
and	CC	Z5	and	CC
plan	VV0	X7+	plan	NN
to	TO	Z5	to	TO
continue	VVI	T2++	continue	VB
to	TO	Z5	to	TO
write	VVI	Q1.2 I2.1	write	VB
a	AT1	Z5	a	DT
series	NN	N4c Q4.3c	series	NN
of	IO	Z5	of	IN
posts	NN2	Q1.2 O2 I3.1 M6	posts	NNS
.	.	""	.	.
-----	-----	""	-----	CD
Subscribe	VV0	X2.1/A6.1+ Q4.2/I2.2 A9-/I1 I2.2/I1	Subscribe	NN
to	II	Z5	to	TO
my	APPGE	Z8	my	PRP$
emails	NN2	Q1.3/Y2	emails	NNS
to	TO	Z5	to	TO
avoid	VVI	A1.9 M1	avoid	VB
missing	VVG	A5.3- X3.4- A11.2- X2.5- X9.2- E4.1- T4- S1.1.3-	missing	VBG
the	AT	Z5	the	DT
rest	NN1	E3+ K1 T2-/T1.3 O2 N5.1-	rest	NN
!	!	""	!	.
-----	-----	""	-----	CD
First	MD	N4	First	NNP
Name	NN1	Q2.2	Name	VB
:	:	""	:	:
Your	APPGE	Z8	Your	PRP$
first	MD	N4	first	JJ
name	NN1	Q2.2	name	NN
Email	NN1	Q1.3/Y2	Email	VB
address	NN1	H4 Q2.2	address	NN
:	:	""	:	:
Your	APPGE	Z8	Your	PRP$
email	NN1	Q1.3/Y2	email	NN
address	NN1	H4 Q2.2	address	NN
Sign	VV0	Q2.2[i50.2.1 Q1.2 Q1.1 G2.1 I3.1 S9	Sign	VB
up	RP	Q2.2[i50.2.2	up	RP
seven	MC	N1 T3 T1.2	seven	CD
=	FO	Z5	=	JJ
On	II31	M6[i51.3.1 N5++[i51.3.1 X2.2+[i51.3.1 Z5 Z5[i52.3.1	On	IN
top	II32	M6[i51.3.2 N5++[i51.3.2 X2.2+[i51.3.2 Z5[i52.3.2	top	NN
of	II33	M6[i51.3.3 N5++[i51.3.3 X2.2+[i51.3.3 Z5[i52.3.3	of	IN
that	DD1	Z8 Z5	that	DT
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
continued	VVD	T2++	continued	VBD
backing	VVG	S8+[i53.2.1 M1[i53.2.1 A9+[i53.2.1 Y2/A5.4-[i53.2.1 S8+ K5.1/I1 M1 M6 S8+[i54.2.1 M1[i54.2.1 A9+[i54.2.1	backing	VBG
up	RP	S8+[i53.2.2 M1[i53.2.2 A9+[i53.2.2 Y2/A5.4-[i53.2.2 S8+[i54.2.2 M1[i54.2.2 A9+[i54.2.2	up	RP
businesses	NN2	I2.1 A1.1.1 A5.1+++	businesses	NNS
on	II	Z5	on	IN
Kickfurther	NP1	Z99	Kickfurther	NNP
.	.	""	.	.
-----	-----	""	-----	CD
If	CS	Z7	If	IN
you	PPY	Z8mf	you	PRP
do	VD0	Z5 A1.1.1 G2.2- X9.2+ E3- N5+ G2.1%	do	VBP
not	XX	Z6	not	RB
know	VVI	X2.2+ S3.2/B1%	know	VB
what	DDQ	Z8 Z5	what	WP
it	PPH1	Z8	it	PRP
is	VBZ	A3+ Z5	is	VBZ
,	,	""	,	,
read	VVD	Q3 Q1.2 X3.2+ X2.5+ P1 A10+	read	VB
my	APPGE	Z8	my	PRP$
post	NN1	Q1.2 O2 I3.1 M6	post	NN
.	.	""	.	.
-----	-----	""	-----	CD
As	CSA	Z4[i55.3.1 Z5	As	IN
I	PPIS1	Z4[i55.3.2 Z8mf	I	PRP
said	VVD	Z4[i55.3.3 Q2.1	said	VBD
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
again	RT	N6+ Z4	again	RB
used	VVD	A1.5.1 S7.1+	used	VBD
only	RR	A14	only	RB
the	AT	Z5	the	DT
money	NN1	I1	money	NN
I	PPIS1	Z8mf	I	PRP
got	VVD	M1 A9+ Z5 X9.2+ A2.1+ A2.2 M2 X2.5+ E4.1-	got	VBD
from	II	Z5	from	IN
the	AT	Z5	the	DT
payouts	NN2	I1.2	payouts	NNS
coming	VVG	M6[i56.2.1 M1 N3.1 A2.2 A3+ X2.1 A9+ S4 N4 S3.2	coming	VBG
from	II	M6[i56.2.2 Z5	from	IN
the	AT	Z5	the	DT
deals	NN2	N5 Q2.2 A1.1.1 I2.2 K5.2 F3/I2.2	deals	NNS
I	PPIS1	Z8mf	I	PRP
backed	VVD	S8+ K5.1/I1 M1 M6 K2	backed	VBD
earlier	RRR	N4 T1.1.1 T4++	earlier	RBR
.	.	""	.	.
-----	-----	""	-----	CD
So	RR	Z5 A13.3	So	RB
,	,	""	,	,
the	AT	Z5	the	DT
money	NN1	I1	money	NN
that	CST	Z8 Z5	that	WDT
was	VBDZ	Z5 A3+	was	VBD
made	VVN	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	made	VBN
by	II	Z5	by	IN
the	AT	Z5	the	DT
initial	JJ	T2+	initial	JJ
investment	NN1	I1.1	investment	NN
are	VBR	Z5 A3+	are	VBP
now	RT	T1.1.2 Z4	now	RB
making	VVG	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	making	VBG
more	DAR	N5++	more	JJR
money	NN1	I1	money	NN
:	:	""	:	:
)	)	""	)	CD
Thats	NN2	Z5 Z8 A13.3 A6.1+	Thats	NNS
called	VVN	Q2.2 S1.1.1 Q1.3 S9%	called	VBD
a	AT1	Z5	a	DT
compound	NN1	I1.1[i57.2.1 H3 H4 O1 A6.3+ G2.1/M6 Q3%	compound	NN
interest	NN1	I1.1[i57.2.2 X5.2+ I1.1 S8+ S1.1.3+	interest	NN
,	,	""	,	,
totally	RR	A13.2 N5.1+	totally	RB
passive	JJ	X5.2-	passive	JJ
and	CC	Z5	and	CC
effortless	JJ	A12+	effortless	JJ
Income	NN1	I1.1	Income	NN
My	APPGE	Z8	My	PRP$
January	NPM1	T1.3	January	NNP
income	NN1	I1.1	income	NN
was	VBDZ	A3+ Z5	was	VBD
not	XX	Z6	not	RB
bad	JJ	A5.1- G2.2- O4.2- B2-	bad	JJ
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
am	VBM	Z5 A3+	am	VBP
getting	VVG	A9+ Z5 X9.2+ A2.1+ A2.2 M1 M2 X2.5+ E4.1-	getting	VBG
a	AT1	Z5	a	DT
steady	JJ	T2++ A2.1- E3+ S1.2 O4.1	steady	JJ
income	NN1	I1.1	income	NN
from	II	Z5	from	IN
the	AT	Z5	the	DT
Elephant	NN1	L2mfn	Elephant	NN
website	NN1	Y2	website	NN
however	RR	Z4	however	RB
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
expected	VVD	X2.6+ B1	expected	VBD
it	PPH1	Z8	it	PRP
to	TO	Z5	to	TO
bring	VVI	M2 A2.2	bring	VB
more	DAR	N5++	more	JJR
money	NN1	I1	money	NN
in	II	Z5	in	IN
January	NPM1	T1.3	January	NNP
.	.	""	.	.
-----	-----	""	-----	CD
The	AT	Z5	The	DT
traffic	NN1	M3 M4 G2.1-/I2.2 M1 S1.1.2+	traffic	NN
has	VHZ	Z5 A9+ A2.2 S4	has	VBZ
increased	VVN	N5+/A2.1	increased	VBN
as	CSA	Z5	as	IN
anticipated	VVN	X2.6+	anticipated	VBN
,	,	""	,	,
but	CCB	Z5	but	CC
the	AT	Z5	the	DT
AdSence	NP1	Z1mf[i58.2.1 Z3c[i58.2.1	AdSence	NNP
CPR	NP1	Z1mf[i58.2.2 Z3c[i58.2.2	CPR	NNP
has	VHZ	Z5 A9+ A2.2 S4	has	VBZ
dropped	VVN	M2 M1 N5-/A2.1 O1.2/M1 B2- T2- A9- A1.8- X9.2-/K5 X3.2	dropped	VBN
comparing	VVG	A6.1 A5.1 Q3	comparing	VBG
to	II	Z5	to	TO
the	AT	Z5	the	DT
previous	JJ	N4	previous	JJ
month	NNT1	T1.3	month	NN
.	.	""	.	.
-----	-----	""	-----	CD
It	PPH1	Z8	It	PRP
means	VVZ	Q1.1 X7+	means	VBZ
fewer	DAR	N5--	fewer	JJR
clicks	NN2	X3.2 Y2	clicks	NNS
happened	VVD	A2.1+ A3+ X7-	happened	VBD
thus	RR	Z5/A2.2	thus	RB
making	VVG	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	making	VBG
the	AT	Z5	the	DT
revenue	NN1	G1.1/I1 I1.1+ Z3c	revenue	NN
sank	VVD	M1 M2 M4 N5-/A2.1 X3.2-/A2.1 A2.1+ E4.1- A1.1.1	sank	VBD
.	.	""	.	.
-----	-----	""	-----	CD
The	AT	Z5	The	DT
Horse	NN1	L2mfn	Horse	NN
website	NN1	Y2	website	NN
turned	VVD	A1.1.1[i59.2.1 A8[i59.2.1 N5+/S1.1.3[i59.2.1 M1[i59.2.1 M2[i59.2.1 M2 M1 O4.4 A1.1.1 A2.1+ O4.2- M1[i60.2.1 S1.1.1[i60.2.1 T2+[i60.2.1 A2.1+[i60.2.1	turned	VBD
out	RP	A1.1.1[i59.2.2 A8[i59.2.2 N5+/S1.1.3[i59.2.2 M1[i59.2.2 M2[i59.2.2 M6	out	RP
to	TO	Z5 M1[i60.2.2 S1.1.1[i60.2.2 T2+[i60.2.2 A2.1+[i60.2.2	to	TO
be	VBI	A3+ Z5	be	VB
a	AT1	Z5	a	DT
surprise	NN1	X2.6-	surprise	NN
.	.	""	.	.
-----	-----	""	-----	CD
Last	MD	T1.1.1[i61.2.1 N4	Last	JJ
month	NNT1	T1.1.1[i61.2.2 T1.3	month	NN
it	PPH1	Z8	it	PRP
showed	VVD	A10+ S1.1.1	showed	VBD
a	AT1	Z5	a	DT
steady	JJ	T2++ A2.1- E3+ S1.2 O4.1	steady	JJ
growth	NN1	N3.2+/A2.1 A5.1+/A2.1 L3 B2-	growth	NN
,	,	""	,	,
and	CC	Z5	and	CC
this	DD1	M6 Z5 Z8	this	DT
month	NNT1	T1.3	month	NN
it	PPH1	Z8	it	PRP
grew	VVD	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4	grew	VBD
even	RR	A13.1	even	RB
more	RRR	A13.3 N6++	more	RBR
.	.	""	.	.
-----	-----	""	-----	CD
In	II	Z5	In	IN
January	NPM1	T1.3	January	NNP
,	,	""	,	,
it	PPH1	Z8	it	PRP
made	VVD	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	made	VBD
twice	RR	N6	twice	RB
as	RG	A13.4[i62.3.1 A13	as	RB
much	DA1	A13.4[i62.3.2 N5+ I1.3+	much	JJ
as	CSA	A13.4[i62.3.3 Z5	as	IN
projected	VVN	A10+ X7+ X2.6+ M2 O4.4 X3.2 Q2.2 X2.1	projected	VBN
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
even	RR	A13.1	even	RB
wrote	VVD	Q1.2 I2.1	wrote	VBD
a	AT1	Z5	a	DT
separate	JJ	A6.1-	separate	JJ
post	NN1	Q1.2 O2 I3.1 M6	post	NN
about	II	Z5	about	IN
the	AT	Z5	the	DT
website	NN1	Y2	website	NN
you	PPY	Z8mf	you	PRP
can	VM	A7+	can	MD
read	VVI	Q3 Q1.2 X3.2+ X2.5+ P1 A10+	read	VB
it	PPH1	Z8	it	PRP
here	RL	M6 T1.1.2 T1.2	here	RB
.	.	""	.	.
-----	-----	""	-----	CD
Also	RR	N5++	Also	RB
,	,	""	,	,
quite	RG	A13.5 A13.6 A13.2	quite	RB
a	AT1	Z5	a	DT
few	DA2	N5-	few	JJ
online	JJ	Y2	online	JJ
investments	NN2	I1.1	investments	NNS
I	PPIS1	Z8mf	I	PRP
made	VVD	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	made	VBD
on	II	Z5	on	IN
KickFurther	NP1	Z99	KickFurther	NNP
paid	VVD	I1.2 A9- I1.1/I3.1	paid	VBD
back	RP	M6 N6+ T1.1.1 S1.1.2+	back	RB
.	.	""	.	.
-----	-----	""	-----	CD
Income	NN1	I1.1	Income	NNP
Income	NN1	I1.1	Income	NNP
Amount	NN1	N5	Amount	NNP
Notes	NN2	Q1.2 K2 Q2.1	Notes	NNP
AdSense	VV0	Z99	AdSense	NNP
by	II	Z5	by	IN
Elephant	NN1	L2mfn	Elephant	NNP
$571.50	NNU	Z99	$571.50	NNP
Revenue	NN1	G1.1/I1 I1.1+ Z3c	Revenue	NN
from	II	Z5	from	IN
the	AT	Z5	the	DT
1st	MD	N4 T1.3	1st	JJ
website	NN1	Y2	website	NN
I	PPIS1	Z8mf	I	PRP
bought	VVD	I2.2	bought	VBD
Amazon	NP1	Z2 M7	Amazon	NNP
by	II	Z5	by	IN
Elephant	NN1	L2mfn	Elephant	NNP
$42.44	NNU	Z99	$42.44	NNP
Revenue	NN1	G1.1/I1 I1.1+ Z3c	Revenue	NN
from	II	Z5	from	IN
the	AT	Z5	the	DT
1st	MD	N4 T1.3	1st	JJ
website	NN1	Y2	website	NN
I	PPIS1	Z8mf	I	PRP
bought	VVD	I2.2	bought	VBD
AdSense	NP1	Z99	AdSense	NNP
by	II	Z5	by	IN
Horse	NN1	L2mfn	Horse	NNP
$171.61	NNU	Z99	$171.61	CD
Revenue	NN1	G1.1/I1 I1.1+ Z3c	Revenue	NN
from	II	Z5	from	IN
the	AT	Z5	the	DT
2nd	MD	N4 T1.3	2nd	JJ
website	NN1	Y2	website	NN
I	PPIS1	Z8mf	I	PRP
bought	VVD	I2.2	bought	VBD
KickFurther	NP1	Z99	KickFurther	NNP
$560.36	NNU	Z99	$560.36	CD
Online	JJ	Y2	Online	NNP
investments	NN2	I1.1	investments	NNS
read	VV0	Q3 Q1.2 X3.2+ X2.5+ P1 A10+	read	VBD
more	RRR	A13.3 N6++	more	RBR
in	II	Z5	in	IN
my	APPGE	Z8	my	PRP$
post	NN1	Q1.2 O2 I3.1 M6	post	NN
about	II	Z5	about	IN
Kickfurther	NP1	Z1mf[i63.2.1 Z3c[i63.2.1	Kickfurther	NNP
Total	NN1	Z1mf[i63.2.2 Z3c[i63.2.2 Z3c	Total	NNP
$1,345.91	NNU	Z99	$1,345.91	CD
Totals	NN2	Z3c	Totals	NNS
Here	RL	M6 T1.1.2 T1.2	Here	RB
are	VBR	A3+ Z5	are	VBP
my	APPGE	Z8	my	PRP$
totals	NN2	N5.1+	totals	NNS
for	IF	Z5	for	IN
January	NPM1	T1.3[i64.2.1 T1.3	January	NNP
2016	MC	T1.3[i64.2.2 N1 T1.2 T3 T1.3 N3.2	2016	CD
.	.	""	.	.
-----	-----	""	-----	CD
Total	JJ	A13.2 N5.1+	Total	JJ
income	NN1	I1.1	income	NN
$1,345.91	NNU	Z99	$1,345.91	CD
minus	II	Z5	minus	CC
total	JJ	A13.2 N5.1+	total	NN
expenses	NN2	I1.3	expenses	NNS
$862.56	NNU	Z99	$862.56	CD
makes	VVZ	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	makes	VBZ
a	AT1	Z5	a	DT
net	JJ	N5	net	JJ
profit	NN1	I1.1 A5.1+	profit	NN
of	IO	Z5	of	IN
$483.35	NNU	Z99	$483.35	CD
.	.	""	.	.
-----	-----	""	-----	CD
January	NPM1	T1.3[i65.2.1 T1.3	January	NNP
2016	MC	T1.3[i65.2.2 N1 T1.2 T3 T1.3 N3.2	2016	CD
Income	NN1	I1.1	Income	NNP
Report	NN1	Q2.2 X3.2	Report	NNP
I	PPIS1	Z8mf	I	PRP
prepared	VVD@	A1.1.1 F1	prepared	VBD
another	DD1	A6.1- N5++	another	DT
graph	NN1	Q1.2/N2	graph	NN
that	CST	Z8 Z5	that	WDT
excludes	VVZ	A1.8-	excludes	VBZ
all	DB	N5.1+	all	PDT
the	AT	Z5	the	DT
big	JJ	N3.2+ N5+ A11.1+ S1.2.5+ X5.2+	big	JJ
scary	JJ	E5-	scary	JJ
investments	NN2	I1.1	investments	NNS
made	VVN	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+	made	VBN
in	II	Z5	in	IN
October	NPM1	T1.3	October	NNP
and	CC	Z5	and	CC
November	NPM1	T1.3	November	NNP
(	(	""	(	CD
What	DDQ	Z8 Z5	What	WP
happened	VVD	A2.1+ A3+ X7-	happened	VBD
in	II	Z5	in	IN
October	NPM1	T1.3	October	NNP
?	?	""	?	.
-----	-----	""	-----	CD
See	VV0	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2	See	VB
the	AT	Z5	the	DT
answer	NN1	Q2.2 X4.1 X9.2+	answer	NN
.	.	""	.	.
-----	-----	""	-----	CD
What	DDQ	Z8 Z5	What	WP
happened	VVD	A2.1+ A3+ X7-	happened	VBD
in	II	Z5	in	IN
November	NPM1	T1.3	November	NNP
?	?	""	?	.
-----	-----	""	-----	CD
See	VV0	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2	See	VB
the	AT	Z5	the	DT
answer	NN1	Q2.2 X4.1 X9.2+	answer	NN
)	)	""	)	CD
January	NPM1	T1.3[i66.2.1 T1.3	January	NNP
2016	MC	T1.3[i66.2.2 N1 T1.2 T3 T1.3 N3.2	2016	CD
Income	NN1	I1.1	Income	NNP
Report	NN1	Q2.2 X3.2	Report	NNP
:	:	""	:	:
Investments	NN2	I1.1	Investments	NNP
Removed	VVD	M2	Removed	VBN
Plans	NN2	X7+ C1/H1	Plans	NNS
For	IF	Z5	For	IN
February	NPM1	T1.3	February	NNP
So	RR	Z5 A13.3	So	RB
,	,	""	,	,
what	DDQ	Z8 Z5	what	WP
are	VBR	A3+ Z5	are	VBP
my	APPGE	Z8	my	PRP$
plans	NN2	X7+ C1/H1	plans	NNS
for	IF	Z5	for	IN
the	AT	Z5	the	DT
next	MD	T1.1.3[i67.2.1 N4	next	JJ
month	NNT1	T1.1.3[i67.2.2 T1.3	month	NN
?	?	""	?	.
-----	-----	""	-----	CD
Well	RR	A5.1+ A13.3 A7+ B2+ Z4	Well	UH
,	,	""	,	,
I	PPIS1	Z8mf	I	PRP
started	VVD	T2+ E5- E3-	started	VBD
worrying	JJ	E6-	worrying	VBG
a	RR21	A13.6[i68.2.1 A13.7[i68.2.1	a	DT
bit	RR22	A13.6[i68.2.2 A13.7[i68.2.2	bit	NN
about	II	Z5	about	IN
the	AT	Z5	the	DT
websites	NN2	Y2	websites	NNS
I	PPIS1	Z8mf	I	PRP
am	VBM	Z5 A3+	am	VBP
building	VVG@	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1	building	VBG
myself	PPX1	Z8mf	myself	PRP
:	:	""	:	:
Rat	NN1	L2mfn G2.2-/S2mf Q2.2	Rat	NN
and	CC	Z5	and	CC
Bee	NN1	L2mfn K1/S1.1.3+	Bee	NN
.	.	""	.	.
-----	-----	""	-----	CD
The	AT	Z5	The	DT
traffic	NN1	M3 M4 G2.1-/I2.2 M1 S1.1.2+	traffic	NN
growth	NN1	N3.2+/A2.1 A5.1+/A2.1 L3 B2-	growth	NN
is	VBZ	A3+ Z5	is	VBZ
very	RG	A13.3	very	RB
slow	JJ	N3.8- T1.3+ X9.1- A5.3-/T1	slow	JJ
,	,	""	,	,
and	CC	Z5	and	CC
as	CSA	Z4[i69.4.1 Z5	as	IN
you	PPY	Z4[i69.4.2 Z8mf	you	PRP
can	VM	Z4[i69.4.3 A7+	can	MD
see	VVI	Z4[i69.4.4 X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2	see	VB
,	,	""	,	,
none	PN	Z6/Z8c	none	NN
of	IO	Z5	of	IN
them	PPHO2	Z8mfn	them	PRP
has	VHZ	Z5 A9+ A2.2 S4	has	VBZ
started	VVN	T2+ E5- E3-	started	VBN
bringing	VVG	M2 A2.2	bringing	VBG
revenue	NN1	G1.1/I1 I1.1+ Z3c	revenue	NN
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
hope	VV0	X2.6+ E4.1+ X9.2+ A5.1+	hope	VBP
that	CST	Z8 Z5	that	IN
with	IW	Z5	with	IN
the	AT	Z5	the	DT
help	NN1	S8+	help	NN
of	IO	Z5	of	IN
a	AT1	Z5	a	DT
VA	FW	Z2 Z1f T3+ Z4 S7.1+ G1.1c O4.1 Q2.1 A4.1 T1.2 Z2/S2mf H2 S5+c X2.2 Z5 G3/S2mf T3+/S2mf A1.1.1 S1.1.1 S3.2 I2.1/S2mf S7.1+/S5+c	VA	NN
I	PPIS1	Z8mf	I	PRP
will	VM	T1.1.3	will	MD
improve	VVI	A5.1+/A2.1	improve	VB
the	AT	Z5	the	DT
situation	NN1	A3+ O4.1 M6 I3.1@	situation	NN
.	.	""	.	.
-----	-----	""	-----	CD
Disclaimer	NN1	Q2.2/Z6 S7.4-	Disclaimer	NNP
Some	DD	N5 Z5	Some	DT
of	IO	Z5	of	IN
the	AT	Z5	the	DT
links	NN2	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%	links	NNS
in	II	Z5	in	IN
this	DD1	M6 Z5 Z8	this	DT
income	NN1	I1.1	income	NN
report	NN1	Q2.2 X3.2	report	NN
are	VBR	A3+ Z5	are	VBP
affiliate	NN1	S5+mfn	affiliate	NN
links	NN2	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%	links	NNS
.	.	""	.	.
-----	-----	""	-----	CD
I	PPIS1	Z8mf	I	PRP
will	VM	T1.1.3	will	MD
receive	VVI	A9+ S5+	receive	VB
a	AT1	Z5	a	DT
small	JJ	N3.2- N3.7- N5- T3- A11.1- S5-/I2.1 X3.2- A5.1-	small	JJ
fee	NN1	I1.3 I1	fee	NN
if	CS	Z7	if	IN
you	PPY	Z8mf	you	PRP
choose	VV0	X7+	choose	VB
to	TO	Z5	to	TO
buy	VVI	I2.2	buy	VB
after	II	Z5	after	IN
clicking	VVG	X3.2 Y2 X2.5+ S1.2.1+	clicking	VBG
on	II	Z5	on	IN
any	DD	N5.1+ N5	any	DT
of	IO	Z5	of	IN
these	DD2	Z5 Z8	these	DT
links	NN2	A2.2 S5+ M3 Q1.3 F1 K5.1/M7%	links	NNS
.	.	""	.	.
-----	-----	""	-----	CD
Thank	VV0	Z4[i70.2.1 S1.2.4+[i70.2.1 S1.2.4+	Thank	VB
you	PPY	Z4[i70.2.2 S1.2.4+[i70.2.2 Z8mf	you	PRP
if	CS	Z7	if	IN
you	PPY	Z8mf	you	PRP
do	VD0	A1.1.1 G2.2- X9.2+ E3- N5+ G2.1% Z5	do	VBP
!	!	""	!	.
"</text>
"	NULL	""	</text>	IN
